FID,fclass,name,X,Y
4770,convenience,Shop,75.612335814500000,35.505649519199999
4771,convenience,Shop,75.609838850000003,35.506072250000003
4772,convenience,Shop,75.614415733800001,35.504383399100000
4773,convenience,Shop,75.598718383399998,35.515954651100003
4774,convenience,Shop,75.592162406300005,35.516235579099998
4775,convenience,Shop,75.606177950000003,35.509685200000000
4776,convenience,Shop,75.598678594099994,35.516192932000003
4777,hospital,Vaterinary Hospital,75.611724464299996,35.505313854599997
4778,convenience,Shop,75.649048399999998,35.487929950000002
4779,convenience,Shop,75.651065950000003,35.485436450000002
4780,convenience,Shop,75.652771181000006,35.481491492300002
4781,school,Public School,75.601628521999999,35.292040656300003
4782,convenience,Shop,68.856592415300000,25.507907824800000
4783,school,CBS,68.249200002899997,24.455236754300000
4784,school,G B H School,68.248517866200004,24.453116935400001
4785,school,G G H School,68.249935432699999,24.454166037499999
4786,school,Govt Boys Primary School,68.249560501999994,24.454225127899999
4787,library,Libarary,68.248317900000004,24.456493150000000
4788,convenience,Shop,68.248887900000000,24.455210099999999
4789,convenience,Shop,68.248762412600001,24.456375871799999
4790,convenience,Shop,68.248662267800000,24.456345119100000
4791,veterinary,Vet Hospital,68.249366054000006,24.454676328300000
4792,school, ,67.625282906999999,24.559333382999998
4793,playground,Dhuddi Staduim,73.266102001400000,29.769501270799999
4794,graveyard,Jenazgah Likpani,72.057770605800002,34.401776895600001
4795,park, ,74.300031443500004,31.456698904900001
4796,restaurant, ,74.309446498000000,31.471772400599999
4797,park, ,74.319354557500006,31.473513358200002
4798,pitch, ,73.076021325599996,33.584155012600000
4799,pitch, ,73.076210218900002,33.584148562300001
4800,playground, ,73.075398977099994,33.584139119000000
4801,park, ,74.282914495699998,31.553001946100000
4802,park, ,74.271147966699999,31.545518833300001
4803,park, ,74.272575332900004,31.544800595900000
4804,park, ,74.260086758900002,31.524631794899999
4805,park, ,74.259730175300007,31.520163592199999
4806,park, ,74.256842876299999,31.516215992900001
4807,park, ,74.259606976000001,31.514847941199999
4808,prison,District Jail Mardan,72.011434703500001,34.155366639800000
4809,park,Hazrat Umar Park,67.057739203400004,24.938425983399998
4810,college,Karachi Medical  & Dental College,67.060186985100003,24.942665035899999
4811,school,Government School,67.057216139900007,24.937961197200000
4812,fort, ,67.901776503899995,25.897067915299999
4813,attraction, ,67.901776503899995,25.897067915299999
4814,guesthouse, ,67.725812225300004,25.745760947899999
4815,stadium,Satluj Statium,73.973963279000003,30.968299257799998
4816,hospital,Tehsil hospital besham,72.877752116200000,34.923180122100000
4817,police,Police Station Lundkhwar,71.971503010199996,34.390986673800001
4818,golf_course,Airmen Golf Course and Recreational Park,67.120502597900000,24.781716087400000
4819,school,Government Boys High School,72.861562889799998,29.197841577999998
4820,college,Degree College,72.876860934099994,29.197516634700001
4821,hospital, ,72.873621678700005,29.194637061200002
4822,hospital,Civil Hospital,70.137029947399995,31.709679988500000
4823,college,Girls College,70.138629438600006,31.708769278700000
4824,college,Government Degree College,70.126248058100003,31.699162287299998
4825,school,Government High School,70.125204915599994,31.698858242699998
4826,pitch, ,70.122139904500003,31.699770857299999
4827,park,Ladies Park,71.452022250300004,32.419563769500002
4828,supermarket,Chasma Shopping Centre,71.452318472300007,32.420459900200001
4829,park,Play Ground,71.453005862599994,32.420491435400002
4830,pitch,Volley Ball Stadium,71.451837821799998,32.421097216000000
4831,pitch,Basket Ball Court,71.451588705999995,32.421406901200001
4832,pitch,Football Ground,71.452236685299994,32.422041277600002
4833,track,Running Track,71.452385899999996,32.421803668999999
4834,playground,Cricket Ground,71.448387638200003,32.423368996199997
4835,college, ,71.446231447200006,32.422695396899996
4836,pitch, ,71.450208315400005,32.423468025399998
4837,swimming_pool, ,71.449973494399998,32.423807902900002
4838,cafe,PAEC Hospital Cafeteria,71.447182321499994,32.422856202299997
4839,playground, ,71.454250197099995,32.417431667499997
4840,playground, ,71.456830974699997,32.420522528100001
4841,playground, ,71.457000591099998,32.425497482899999
4842,hospital,Sheikh Zayed Hospital,65.430731772300007,28.589313499100001
4843,monument,Qilla,65.414772929099996,28.575715402200000
4844,school,Government Boys High School,65.419492077200005,28.586687522399998
4845,pitch, ,65.419942353300002,28.585633952900000
4846,monument,قلعہ لدگشت,62.922012596599998,27.927913568699999
4847,bank,Standard Charter Bank,74.359022909100005,31.552442186000000
4848,golf_course,Royal Palm Club,74.359366315000003,31.558965840399999
4849,park, ,73.464997355999998,34.346299425500000
4850,park, ,73.039746930500002,33.586854394900001
4851,park, ,73.035814658899994,33.585062729900002
4852,school, ,70.069408300000006,33.004875499999997
4853,college,Government Degree College,70.075804174900000,33.001684546500002
4854,park,Aza Khel Payan Botanical Garden,71.875577010399994,34.006591684900002
4855,attraction,Khaplu Palace,76.335239461499995,35.151743568900002
4856,university,Bahria University,67.335475525000007,25.111757091200001
4857,school,Govt Comprehensive Grils Secondary School,67.057991341800005,24.944290957400000
4858,college,Khuwaja Fareed College,70.316086309100001,28.414137629399999
4859,park,ZamZam Ground,70.316543785199997,28.410642112400001
4860,stadium,Mianwali Hockey Stadium,71.536532978099999,32.585361296800002
4861,stadium,Football Stadium Mianwali,71.536543741200006,32.586452218700003
4862,stadium,Mianwali Sports Stadium,71.545699609899998,32.595949409100001
4863,sports_centre,Mianwali Gymnasium,71.546609043900006,32.593965326499998
4864,sports_centre, ,71.546175584599993,32.588502335299999
4865,golf_course,Mianwali Golf Course,71.580744733200007,32.585692197100002
4866,college,Punjab College,71.563997125499995,32.582857207499998
4867,park,Satluj Park,73.259681978000003,30.001575350700001
4868,park, ,73.258344662900001,30.009706812699999
4869,school, ,73.256784874700003,29.997470268400001
4870,school, ,73.258935057800002,29.997163662999998
4871,college,Government College,73.265978842400003,29.993289411900001
4872,college,Government College of Commerce,73.257253420100000,29.992811169100001
4873,college, ,73.249724622100004,29.990371086200000
4874,attraction,Ansoo Lake,73.676375775099999,34.814095575200000
4875,hospital, ,71.632765601700001,29.529882366900001
4876,school, ,71.298699673200005,29.884406075299999
4877,college,Government College,72.338412577300005,30.043179339900000
4878,university,COMSATS University Islamabad Vehari Campus,72.315137402999994,30.031776391499999
4879,sports_centre, ,72.339749200000000,30.044661200000000
4880,pitch, ,72.340874700300006,30.044230855900000
4881,school,Islamia High School,72.345835584499994,30.041092773799999
4882,college,Commerce College,72.343077892799997,30.040999397400000
4883,park,Faisal Park,72.343038364600005,30.038769837699999
4884,zoo,Vehari Wildlife Park,72.350492216199996,30.037331086599998
4885,park, ,72.353425243199993,30.044135269300000
4886,school,Girls High School,72.353133232299996,30.040140737300000
4887,park, ,72.352653077200003,30.038870654499998
4888,graveyard, ,72.352732783199997,30.034741919500000
4889,park,Quide e Azam Park,72.357423664999999,30.037549728199998
4890,park,Central Park,74.399301833300001,31.446642866700000
4891,park,Central Park,74.398658310599998,31.446751060299999
4892,park,Central Park,74.398663579800001,31.446755160799999
4893,park,Social Welfare Society Park,67.098496047599994,24.933636183099999
4894,park, ,67.049280311399997,24.956218939700001
4895,school,Durrani School,67.046285932800004,24.950229775299999
4896,playground, ,67.048723101500002,24.950144599800002
4897,community_centre, ,67.048778935100003,24.943190448100001
4898,community_centre, ,67.049733847200002,24.944243871800001
4899,community_centre, ,67.051261855700005,24.946003504200000
4900,hospital,Hamdard University Dental Hospital,67.052391604700006,24.946759582399999
4901,community_centre, ,67.049728851200001,24.946071147500000
4902,community_centre, ,67.048542401399999,24.944699957099999
4903,community_centre, ,67.047973720599998,24.944136938700002
4904,community_centre, ,67.047689354799999,24.944014826499998
4905,park,Courtyard Park,67.041776525600000,24.945359501999999
4906,playground, ,67.040797144300001,24.947117880299999
4907,playground,TNT Cricket Ground,67.063842492299997,24.950611055600000
4908,college,"Govt Degree College Boys, Buffrezone",67.068816656999999,24.957164812599999
4909,park,Buffer Zone Family Park,67.067924806099995,24.958150441200001
4910,park,Hatim Tai Park,67.069814432900003,24.960023049000000
4911,park,Usmania Park,67.070646786400005,24.959420446199999
4912,park, ,67.069636362500006,24.963940986600001
4913,sports_centre,North Karachi Gymkhana,67.062556976699994,24.967076281800001
4914,school,Public School North Karachi,67.060961043099994,24.966941030499999
4915,police,Police Line Ground,72.263715684399997,32.269575654400001
4916,hospital,Social Security Hospital,73.001685383300000,33.620813513700000
4917,park,Family Park,71.417986045099994,31.824118464600001
4918,park, ,71.507920229299998,30.192468165800001
4919,park, ,71.513657272499998,30.195910524100000
4920,park, ,71.512135140200002,30.196146626400001
4921,park, ,71.513593995999997,30.199481329800001
4922,park, ,71.513508948199998,30.201174740199999
4923,park, ,71.510940834199999,30.204235115600000
4924,stadium,Sargodha Hockey Stadium,72.657500730899997,32.067144470300001
4925,supermarket,Burj Huraira,72.685296166699999,32.079142099899997
4926,park,Rehmatul lil Almin Park,72.687827949400003,32.078797896700003
4927,playground,JAFCO Cricket Ground,67.055406790800006,24.937965217199999
4928,doctors,Clinics And Medical Labs,71.428510189999997,33.974876997599999
4929,greengrocer,Pak Awan Kino Factory,71.231075279699994,31.380138793200000
4930,hotel,Sofia Hotel & Restaurant,71.209390016499995,30.986659289399999
4931,park,Children Park,71.211549818500004,30.960989347900000
4932,hotel,Anayat Canal Rest House,71.185722050400003,30.964289918100000
4933,park,Company Bagh,72.666925684999995,32.083158048199998
4934,stadium,Mela Mandi Ground,72.659768309100002,32.069076229499998
4935,sports_centre,Women Sports Complex,67.092428579699998,24.929052818599999
4936,park,Nasir Hussain Shaheed Park,67.087062391700002,24.924726959400001
4937,playground, ,67.096779892300006,24.920329521900001
4938,school,Jamia Sattaria,67.099668687800005,24.921031625600001
4939,school,Sindh Board of Technical Education,67.100552436800001,24.921684013899998
4940,stadium,KHA Hockey Ground,67.094279783299996,24.916869777100001
4941,school,Dastagir School,67.079409572000003,24.926587415000000
4942,school,Allama Iqbal School,67.083829549499995,24.941772748300000
4943,school, ,67.093278006000006,24.937604732099999
4944,school,GGHS/GBSS/GBPS,67.097950154399996,24.923041589099999
4945,playground, ,67.104602390099998,24.925231464100001
4946,playground,Hazart Ameer Mauvia Ground,67.075375327100005,24.942601438899999
4947,stadium,Pak Flag Hockey Stadium,67.076149443299997,24.943676165500001
4948,college,Azizabad Commerce College,67.064769216700000,24.917601050999998
4949,playground, ,67.063967444100001,24.916977515799999
4950,park,Chak 230 TDA Park,71.212172480400000,31.202952023600002
4951,playground,Alfalah Eidgah and Play Ground,67.072383309200006,24.929569543400000
4952,stadium,Rashid Latif Cricket Academy,67.070576569200000,24.938324244600000
4953,stadium,Shadab Cricket Ground,67.061426918699993,24.934994842300000
4954,stadium,Friends Playground Alnoor Stadium,67.079204873999998,24.950954951300002
4955,stadium,Cricket Field,67.089489205299998,24.951189499600002
4956,park,Al Burhan Marriage Garden,67.118725572200006,24.920389556000000
4957,park,New Family Park,67.121401224699994,24.919030371400002
4958,playground,Playground,67.124382575699997,24.918780901800002
4959,hospital,PIA Hospital Complex,67.120178253600002,24.914658020000001
4960,school,PakTurk International Schools & Colleges,67.129646694900003,24.918695316699999
4961,community_centre,CMA Community Center,67.070890531000003,24.921218670599998
4962,college,Shaheed-e-Millat Girls Degree College,67.071676210899994,24.918547631799999
4963,park,Block 1 Park,67.082520933900000,24.920199772099998
4964,school,Tameer-e-Millat Govt. School,67.081403690499997,24.919625148100000
4965,school,School,67.066338070699999,24.960915566699999
4966,park,Park,67.057851361199994,24.955753469000001
4967,park, ,67.051897102200002,24.947004316600001
4968,park,Family Park,67.053047711299996,24.943917534400001
4969,park,Block 18 Park,67.070691127600000,24.944484348300001
4970,stadium,Khan Football Club,67.074151154800006,24.946147804100001
4971,stadium, ,67.073399012600007,24.946648043200000
4972,park, ,67.072653148499995,24.946377316800000
4973,park, ,67.073000050000005,24.946021450000000
4974,park, ,67.078556444200004,24.950910661700000
4975,park, ,67.079962003600002,24.950545142399999
4976,park,Bagh-e-Yousf,67.075696199999996,24.951050800000001
4977,school,Ibrahim Ali Bhai Govt School,67.046706216299995,24.946756241399999
4978,school,Govt Girls Secondary School,67.021149949700003,24.940632049300000
4979,park, ,67.025631933900002,24.942045669999999
4980,park,Para Bhai Park,67.022211460600005,24.940160198000001
4981,school,Govt School,67.018443531100004,24.940697318800002
4982,park, ,67.023992977299997,24.943924652100002
4983,school,K-Area School,67.024291327200004,24.945622980600000
4984,park, ,67.022327706200002,24.945575900700000
4985,cinema,Shahzad Cinema,67.020879455900001,24.942746408200001
4986,park,Nizari Society Ground,67.033347308100005,24.939492507499999
4987,park, ,67.039414521300003,24.944948151999998
4988,school,APS Seven Streams,67.036211260000002,30.213298515300000
4989,park,Youngster's Den,67.041897799200001,30.214076368099999
4990,college,Quetta Institue of Medical Sciences (QIMS),67.029167671899998,30.216163727400001
4991,supermarket,Jinnah Welfare Shopping Center,67.024588196799996,30.214377854500000
4992,park,Shahbaz Park,67.036165466699998,30.210084699999999
4993,hotel,Quetta Serena Hotel,67.012223133700004,30.204126940599998
4994,courthouse,Balochistan High Court,67.011109669999996,30.202909195899998
4995,park,Liaqat Park,67.010041868299993,30.199588881200000
4996,playground,Railway Carriage Factory Ground,73.015511237599995,33.628725094099998
4997,park,Male Hostel Garden,74.412480407299995,31.470403123200001
4998,pitch, ,71.439445989700005,30.180580138300002
4999,school, ,71.436379261100001,30.184007459200000
5000,school, ,74.883117035900000,36.486005815399999
5001,stadium,جناح سٹیڈیم,73.340715870899999,30.737298208700000
5002,pitch, ,74.321178092400004,35.915292148200002
5003,hospital,Civil Hospital,74.207629631299994,32.638906036800002
5004,hospital,Sardar Hospital,74.206989536099996,32.638392471099998
5005,toilet, ,73.574720150000005,32.964072700000003
5006,attraction,Rohtas Fort,73.576341825699998,32.965877655900002
5007,fort,Rohtas Fort,73.576341825699998,32.965877655900002
5008,park,CPC Park,70.607862081600004,30.013651972700000
5009,park,Madni Park,70.628225207900002,30.033434764500001
5010,graveyard,Miyan Graveyad,68.567615226900003,25.200394159599998
5011,cinema,Cinema,72.675635589099997,34.032632104500003
5012,school,APS tarbela,72.670423284099996,34.030089277599998
5013,bank,ABL,72.660460656400005,34.019701419900002
5014,bank, ,72.660863934100007,34.020378299999997
5015,bank,HBL,72.660559854699997,34.019883480099999
5016,bank,UBL,72.655713613700001,34.016083833499998
5017,restaurant,NAZ Restaurant,72.623818876000001,33.994784909499998
5018,town_hall,Naz Wedding hall,72.623486743000001,33.994428441200000
5019,mall, ,72.623115964400000,33.994354533399999
5020,bank,MCB,72.660107814000000,34.019850302000002
5021,community_centre,Wapda Officers Club,72.663983040100007,34.066682804099997
5022,convenience,Mini Market,72.653847145200004,34.071057795199998
5023,playground, ,72.656855716799996,34.072424994800002
5024,bank,ABL (Allied Bank Limited),73.094999752700005,33.493611881400000
5025,park,PARK SECTOR-B,73.107651626299997,33.499112290600003
5026,park, ,73.106723212899993,33.496486670400003
5027,golf_course, ,73.121426963700003,33.516692247400002
5028,park, ,73.097676616399994,33.498455576799998
5029,park, ,73.105216223300005,33.500025184899997
5030,playground, ,72.674165725700007,34.031917531200001
5031,car_wash, ,72.652401824899997,34.013056030900003
5032,park, ,73.110208739100003,33.496506537199998
5033,park, ,73.110118369000006,33.502743045700001
5034,park, ,73.096584237200005,33.494639813799999
5035,playground, ,73.100609688000006,33.495730900600002
5036,park, ,73.103327109800006,33.504032584699999
5037,park, ,73.098432411999994,33.502267419699997
5038,park,Safari 3 Park,73.125321293200003,33.555424508599998
5039,park, ,72.676093606799995,34.036832232599998
5040,playground, ,72.678811039699994,34.033553761999997
5041,pitch, ,72.671410128800005,34.031905152299998
5042,library, ,71.477635276000001,34.001802192400000
5043,sports_centre,Recreation Center,71.478108270299998,34.001999911600002
5044,convenience,Kiosk,71.478001324600001,34.002211514499997
5045,park,Fayyaz Park,71.191488907999997,30.073107407700000
5046,park,Noor Ladies Park,71.189586927600004,30.066962677700001
5047,park, ,71.193426938599998,30.074078839799999
5048,park, ,71.452842799999999,33.987383999999999
5049,community_centre,Swan Wedding Hall,71.441720749799998,33.971776515999998
5050,park, ,71.423690207800007,33.967438407400003
5051,park, ,71.447011243899993,33.990799129000003
5052,park, ,71.448382740599996,33.990735405899997
5053,park, ,71.451560799999996,33.988989566699999
5054,playground,Diamond Cricket Ground,73.041502435400005,33.699173352800003
5055,park, ,71.438522500000005,33.972213533300000
5056,doctors, ,71.439756515400006,33.978219915799997
5057,park,Khyber Park,71.438032854900001,33.982983396300000
5058,playground, ,71.435317974200004,33.978376605100003
5059,post_office, ,71.439777161400002,33.978422216399998
5060,school, ,74.279927589400003,32.751398782899997
5061,school,Govt  Girls High School,74.278162766899996,32.755461746999998
5062,school,Jinah School,74.282325372800003,32.752511897600002
5063,park, ,74.279030798500003,32.750227010000003
5064,school,Govt  Boys High School,74.281245817599995,32.755396850600000
5065,college,Govt College karianwala,74.265525533300007,32.756453493099997
5066,hospital,Markaz e seht karianwala,74.266526976300000,32.757785853999998
5067,police,Police Station Karianwala,74.279190662500000,32.749401043299997
5068,restaurant,Rose merrage Hall,74.278058021299998,32.746376935900003
5069,supermarket, ,74.279211304499995,32.748077136100001
5070,supermarket, ,74.281227134900007,32.748298024900002
5071,bank,Allied Bank,74.281678428299998,32.747672891000001
5072,school,Govt Girls Primary School,74.279850999100006,32.749799235499999
5073,school,Govt Boys Primary School,74.279012427200001,32.753722698799997
5074,bank,MCB,74.278505977899997,32.749674551699997
5075,school, ,74.299196776800002,32.737485487000001
5076,college,Islamia Collegiate School,71.479987040400005,34.000912765999999
5077,pitch, ,71.480670174599993,34.001357803799998
5078,pitch,Stadium,72.671126991700007,34.031261316500000
5079,attraction, ,69.945127773099998,33.833985165199998
5080,ruins, ,69.945127773099998,33.833985165199998
5081,park, ,66.984187029099999,24.854377841500000
5082,park,Zaman Park,74.353278634299997,31.550818752200001
5083,playground,LAWN A,70.631057515500004,32.968471084599997
5084,playground,LAWN B,70.630664422500004,32.968895041000003
5085,zoo, ,74.166967088099994,31.375294504300001
5086,park, ,74.180176239900007,31.375966495800000
5087,park, ,74.182614859200001,31.375836292500001
5088,stadium,Bahria Cricket Ground and Academy,74.174768941500005,31.374105758900001
5089,park, ,74.186532670299997,31.388214566500000
5090,telephone, ,74.191291581800002,31.388365640200000
5091,park, ,74.169426194500005,31.374553100100002
5092,park,Khayaban-e Quaid Park,74.247502083499995,31.492825554600000
5093,park,Aqua Fun Resort,72.702041824999995,33.752151232499997
5094,monument, ,74.173960859900006,31.375662032800001
5095,park, ,74.165802366700007,31.374332733300001
5096,park, ,74.165055427799999,31.375542986399999
5097,park, ,74.163689837999996,31.374345019600000
5098,park, ,74.173300755699998,31.370861982400001
5099,park, ,74.166216307799999,31.376557524799999
5100,park, ,74.167411799400000,31.378013298500001
5101,pharmacy,Punjab Pharmacy,74.168693133700003,31.383213563200002
5102,restaurant,Timmy's,74.168688668100003,31.383327865300000
5103,park,Safari Vilas Park and Zoo,74.194062622900006,31.387811790899999
5104,zoo,Safari Vilas Park and Zoo,74.194062622900006,31.387811790899999
5105,monument,Talwar Chowk,74.185965946300001,31.377267022500000
5106,school,Beacon House School Bahria Town Campus,74.181744625700006,31.368320588200000
5107,school, ,74.167124322800007,32.154301491500000
5108,school,Government Institute of Leather Technology,74.194408358100006,32.137157553199998
5109,park,Theme Park,74.184543046599998,31.359423096200000
5110,food_court, ,74.190746463200000,31.386966301800001
5111,cinema,Cine Gold,74.191192202799996,31.388576223299999
5112,park, ,73.094926232999995,30.304175256899999
5113,college,Akhtar Saeed Medical And Dental College,74.191129147300003,31.371968148400001
5114,university,Imerial University Bahria Town,74.170459560300003,31.398479957399999
5115,park,sector b park,70.698506441099994,33.016412074500003
5116,playground,Playground,70.700495810299998,33.018530400000003
5117,college,Govt Girls College,74.873360137999995,32.106092412099997
5118,college,elementry college,74.873542758499994,32.108222153400000
5119,park,Park1,70.700983458200000,33.020798350900002
5120,restaurant,Canteen,70.698789294199997,33.013033294400003
5121,hostel,TIPU  HOSTEL,70.698676465199995,33.009675652200002
5122,hostel,KGN,70.699372122699998,33.009510352699998
5123,hostel,GAURI,70.700028563600000,33.009354994500001
5124,park, ,72.858415062899994,29.194392330700001
5125,park, ,71.748875200000001,29.125748850000001
5126,playground,college ground,71.909412607500002,34.508659229599999
5127,park,ثانئیہ پارک,73.343458725100007,30.741918876800000
5128,track,Date Palm Walk,73.346458839099995,30.744276269200000
5129,school, ,72.843455566399996,32.927793678299999
5130,pitch,Mai Heer Stadium Jhang,72.333816166099993,31.273885617400001
5131,sports_centre,Mai heer Sports Complex,72.333125946799996,31.275741057299999
5132,hospital,Civil Hospital,72.584997297100003,35.481187663199997
5133,hotel, ,72.584210234599993,35.488655871399999
5134,hotel,Laddu Hut,72.441806137000000,35.472511072600000
5135,university,Shaheed Benazir Bhutto University,72.005011901900005,35.273655816300000
5136,park,safari park agra,71.685424071200003,34.596464314000002
5137,park, ,73.068205848100007,30.283843854200001
5138,school,Shakar Gunj High School,73.064213788499998,30.282068874400000
5139,park, ,73.066174744400001,30.282921674899999
5140,school,Govt Boys High School,73.072617953199995,30.288881290500001
5141,library,Arifwala Library,73.069842850000001,30.289105800000002
5142,school,Govt Boys Primary School,73.071014927799993,30.289546004799998
5143,school,Govt Girls primary School,73.067806815899999,30.288361803600001
5144,post_office,GPO Arifwala,73.068733600000002,30.290147200000000
5145,college,Govt Degree College for Women Arif Wala,73.074657038799998,30.294232415600000
5146,college,Govt. Boys Degree College Arifwala,73.073446926200006,30.282555101200000
5147,pitch,Hockey Ground,73.073014150000006,30.287051300000002
5148,hospital,THQ Hospital Arifwala,73.072922045200002,30.285197746900000
5149,park,Ladies Park,73.074884549999993,30.289306630300000
5150,police,Arifwala,73.073716958099993,30.292152023300002
5151,park,Lawn,71.475184976899996,34.000366690600003
5152,park, ,71.475737810799998,34.000379183500002
5153,park, ,71.476078307999998,34.000383957399997
5154,park, ,71.476399255600001,34.000388884400003
5155,park, ,71.476854148300006,34.000113547200002
5156,school,Govt. Higher Secondary School Makhdumpur Pahoran,72.049554832499993,30.452939935100002
5157,police,Police Station Makhdumpur Pahoran,72.049957459799998,30.453450628500001
5158,tower,Tower Railway Station Mpur,72.045826844299995,30.439728731199999
5159,playground,Play Ground GHSS Makhdumpur,72.050272244699997,30.452908254499999
5160,school, ,73.041706326400003,30.316084893700001
5161,fort,Miri Fortress,67.009007367400002,30.210115912399999
5162,attraction,Miri Fortress,67.009007367400002,30.210115912399999
5163,school, ,73.068748593999999,30.385996051999999
5164,school, ,73.073419296699996,30.388132660600000
5165,school, ,73.069106450199996,30.387572294500000
5166,school,F.G. Boys Degree College,67.034520655199998,30.203779885599999
5167,school,F.G. Girls Degree College,67.034763494800004,30.204293840799998
5168,school,F.G. Primary School,67.034189726299999,30.202735780000001
5169,golf_course,Quetta Golf Club,67.030588983599998,30.203601123700000
5170,graveyard, ,67.008573327099995,30.215954787099999
5171,graveyard, ,67.010731440100002,30.217234610199998
5172,school,Rosans Islamic School,74.451960182799994,31.532575445399999
5173,school,Play Ground GH School,72.124111750099999,30.487706330799998
5174,tower,PTCL Exchange and Tower,72.044735940300001,30.459848088299999
5175,car_wash,Car Wash,72.046049344200000,30.463442373300001
5176,car_wash,Car Wash,72.052791394600007,30.465601179299998
5177,cafe,Anwar shop,70.630854739000000,32.967851197599998
5178,cafe,Canteen,70.632255588700005,32.968882357399998
5179,fire_station,Rescue 1122,74.316638960600002,31.541668680800001
5180,pitch,Railway football field,68.853362293499998,27.695260370300002
5181,hostel, ,68.842882520100005,27.701655584600001
5182,school, ,68.845056966599998,27.702666959500000
5183,school,Govt Girls Primary Shool Habib Nawaz,70.870514419599999,32.953754602399997
5184,toilet,toilets,70.870580737300003,32.953561882199999
5185,park, ,71.475074279799998,33.999870859600001
5186,park, ,71.475658826000000,34.000065906700002
5187,park, ,71.477206655200007,34.000385383500003
5188,park, ,71.477811153100006,34.000734352199999
5189,park, ,71.477798376799996,34.001285419900000
5190,park, ,71.478464702599993,34.000307513700001
5191,park, ,71.476515919799994,34.000723641199997
5192,park, ,71.476390837500006,34.001223239500000
5193,park, ,71.477253391199994,34.001317105200002
5194,park, ,71.475811442500003,34.000798320100003
5195,park, ,71.475969729799999,34.000796981400001
5196,park, ,71.475741892100004,34.001445489699996
5197,park, ,71.476009217100000,34.001456655699997
5198,park, ,71.475814933500004,34.001199632099997
5199,park, ,71.477249719800000,34.002293197400000
5200,park, ,71.475152397599999,34.002135413600001
5201,park, ,71.475229564499998,34.001343553900000
5202,park, ,71.475069403500001,34.000734742500001
5203,park, ,71.477256999999994,33.999683066700001
5204,school,Govt. Girls Middle School,72.020800006399995,30.420978268900001
5205,school,Govt. High School 2/A.H,72.009610575300002,30.430976387099999
5206,school, ,71.830799307500001,34.844628965100000
5207,water_works,KDA Water Plant,67.091648335299993,24.901501473800000
5208,park, ,67.091054727599996,24.903755146799998
5209,college,Khepal Kor Foundation Ground,72.361081108099995,34.767380267400000
5210,school,Govt. Elementary School Chak 370 JB,72.704777561000000,31.110081788900001
5211,park,Askari IV Park,67.119758126600004,24.900752550600000
5212,restaurant, ,67.111477063799995,24.903121822900001
5213,college,Army Public School COD,67.121162344400005,24.891534495999998
5214,hospital,PAF Hospital,67.115930108499995,24.890195732399999
5215,college,Fazaia Degree College,67.113589620100001,24.884665922100002
5216,park,Ladies Park,67.179290240300006,24.936927709500001
5217,park,Askari Park,67.205457282400005,24.930143086000001
5218,playground, ,72.384868870600002,34.760529714299999
5219,park, ,67.333355883500005,24.872976481700000
5220,pitch, ,67.334277627899993,24.872494068599998
5221,park, ,67.333886694399993,24.867964615599998
5222,stadium,Pakistan Steel Hockey Stadium,67.335176148100004,24.874230638400000
5223,stadium,Pakistan Steel Stadium,67.334260886500005,24.872483827800000
5224,pitch, ,67.332296993200003,24.871689344400000
5225,swimming_pool, ,67.332865900000002,24.872777599999999
5226,pitch, ,67.332435418100005,24.870575067200001
5227,park, ,67.158246621399996,24.926108289999998
5228,park, ,67.156635737399995,24.926092580399999
5229,school, ,67.151039453899998,24.920330386500002
5230,school,Government Girls High School,67.122862078799997,24.882349748799999
5231,park, ,67.118903794900007,24.881168779399999
5232,water_works, ,67.347110369199996,24.811409214499999
5233,school, ,67.111921856699993,24.810287891500000
5234,school, ,67.107152815199996,24.811716618500000
5235,park, ,67.106803736399996,24.813094321299999
5236,park, ,67.111566761500001,24.823163528700000
5237,park, ,67.114375949999996,24.818874000000001
5238,park,Model Park Lucknow Housing Society,67.121885721300004,24.821871159699999
5239,park,Model Park Lunknow Society,67.121118350000003,24.823485349999999
5240,stadium,Drigh Road Union Football Stadium,67.127238301299997,24.883956562900000
5241,park,Afza Altaf Park,67.128172250000006,24.872304650000000
5242,stadium,Punjab Ground,67.141416950000007,24.884472850000002
5243,park,Nisar Hussain Shaheed Park,67.146425173400004,24.879070374099999
5244,park,Model Park,67.142455508899999,24.878246524700000
5245,playground, ,67.143033497299996,24.878369369600001
5246,park, ,67.143179502300001,24.879079092500000
5247,school, ,67.130297165700000,24.885631217200000
5248,school,White House Grammar School,67.097918002100002,24.934163892899999
5249,school,The Crescent Academy,67.097555353199994,24.934431654899999
5250,park,X-20 park,67.204020754499993,24.931468452499999
5251,pitch,Army Sports Complex,67.199304523699993,24.941422794800001
5252,pitch,Army Sports Complex,67.200187849299994,24.943422991700000
5253,park, ,67.097581848499999,24.944712700899998
5254,school,Falconhouse Grammar School,67.151730541999996,24.936401626700000
5255,school,The Seeds School,67.151841274199995,24.935723036799999
5256,park, ,66.974671391800001,24.868280465300000
5257,park, ,67.061985199999995,24.867677449999999
5258,park, ,67.062604917399995,24.867447483300001
5259,school,APWA Government Girls Secondary School,67.072036595699998,24.973812400200000
5260,police,City Police Station Shahkot,73.484056040699997,31.572655115500002
5261,veterinary,Animal Hospital Shahkot,73.484641956700003,31.572627139500000
